wings,tenders,fries_reg,fries_large,veggies,dips,drinks,flavours,date,menu_item,quantity,is_event_day,is_weekend
24,0,3,0,0,3,3,6,2024-06-22,8pc Wing Combo,3,0,1
10,0,1,0,0,1,1,2,2024-06-22,10pc Wing Combo,1,0,1
0,72,0,6,6,12,0,12,2024-06-22,24pc Tender Pack,3,0,1
30,0,0,2,2,4,4,4,2024-06-22,15pc Meal for 2,2,0,1
18,0,3,0,0,3,3,6,2024-06-22,6pc Wing Combo,3,0,1
60,0,0,0,0,0,0,6,2024-06-22,30 Wings,2,0,1
8,0,1,0,0,1,1,2,2024-06-22,8pc Wing Combo,1,0,1
6,0,1,0,0,1,1,2,2024-06-22,6pc Wing Combo,1,0,1
30,0,3,0,0,3,3,6,2024-06-22,10pc Wing Combo,3,0,1
10,0,1,0,0,1,1,2,2024-06-22,10pc Wing Combo,1,0,1
30,0,0,1,1,3,0,3,2024-06-22,30pc Crew Pack,1,0,1
90,0,0,0,0,0,0,9,2024-06-22,30 Wings,3,0,1
40,0,0,0,0,0,0,6,2024-06-22,20 Wings,2,0,1
150,0,0,6,6,12,0,12,2024-06-22,50pc Party Pack,3,0,1
72,0,0,3,3,9,0,9,2024-06-22,24pc Family Pack,3,0,1
0,6,2,0,0,2,2,2,2024-06-22,3pc Tender Combo,2,0,1
20,0,2,0,0,2,2,4,2024-06-22,10pc Wing Combo,2,0,1
12,0,2,0,0,2,2,4,2024-06-22,6pc Wing Combo,2,0,1
90,0,0,0,0,0,0,9,2024-06-22,30 Wings,3,0,1
16,0,2,0,0,2,2,4,2024-06-22,8pc Wing Combo,2,0,1
8,0,1,0,0,1,1,2,2024-06-22,8pc Wing Combo,1,0,1
100,0,0,4,4,8,0,8,2024-06-22,50pc Party Pack,2,0,1
75,0,0,3,3,6,0,5,2024-06-22,75pc Pack,1,0,1
12,0,2,0,0,2,2,4,2024-06-22,6pc Wing Combo,2,0,1
8,0,1,0,0,1,1,2,2024-06-22,8pc Wing Combo,1,0,1
24,0,0,1,1,3,0,3,2024-06-22,24pc Family Pack,1,0,1
0,8,0,1,1,2,2,2,2024-06-22,8pc Tender Meal for 2,1,0,1
10,0,1,0,0,1,1,2,2024-06-22,10pc Wing Combo,1,0,1
30,0,0,1,1,3,0,3,2024-06-22,30pc Crew Pack,1,0,1
30,0,3,0,0,3,3,6,2024-06-23,10pc Wing Combo,3,0,1
0,10,2,0,0,2,2,2,2024-06-23,5pc Tender Combo,2,0,1
0,24,0,3,3,6,6,6,2024-06-23,8pc Tender Meal for 2,3,0,1
100,0,0,4,4,8,0,8,2024-06-23,50pc Party Pack,2,0,1
30,0,0,0,0,0,0,4,2024-06-23,15 Wings,2,0,1
30,0,0,1,1,3,0,3,2024-06-23,30pc Crew Pack,1,0,1
10,0,1,0,0,1,1,2,2024-06-23,10pc Wing Combo,1,0,1
20,0,0,0,0,0,0,3,2024-06-23,20 Wings,1,0,1
30,0,0,0,0,0,0,4,2024-06-23,15 Wings,2,0,1
8,0,1,0,0,1,1,2,2024-06-23,8pc Wing Combo,1,0,1
12,0,2,0,0,2,2,4,2024-06-23,6pc Wing Combo,2,0,1
18,0,3,0,0,3,3,6,2024-06-23,6pc Wing Combo,3,0,1
10,0,1,0,0,1,1,2,2024-06-23,10pc Wing Combo,1,0,1
200,0,0,0,0,0,0,12,2024-06-23,100 Wings,2,0,1
0,6,2,0,0,2,2,2,2024-06-23,3pc Tender Combo,2,0,1
48,0,0,2,2,6,0,6,2024-06-23,24pc Family Pack,2,0,1
40,0,0,0,0,0,0,6,2024-06-23,20 Wings,2,0,1
30,0,0,1,1,3,0,3,2024-06-23,30pc Crew Pack,1,0,1
15,0,0,1,1,2,2,2,2024-06-23,15pc Meal for 2,1,0,1
30,0,0,0,0,0,0,3,2024-06-23,30 Wings,1,0,1
30,0,0,0,0,0,0,4,2024-06-23,15 Wings,2,0,1
45,0,0,0,0,0,0,6,2024-06-23,15 Wings,3,0,1
200,0,0,8,8,16,0,12,2024-06-23,100pc Pack,2,0,1
30,0,0,0,0,0,0,6,2024-06-23,10 Wings,3,0,1
8,0,1,0,0,1,1,2,2024-06-23,8pc Wing Combo,1,0,1
0,6,2,0,0,2,2,2,2024-06-23,3pc Tender Combo,2,0,1
32,12,0,2,0,6,0,8,2024-06-23,Game Night Bundle,2,0,1
15,0,0,1,1,2,2,2,2024-06-23,15pc Meal for 2,1,0,1
20,0,0,0,0,0,0,4,2024-06-23,10 Wings,2,0,1
225,0,0,9,9,18,0,15,2024-06-23,75pc Pack,3,0,1
18,0,3,0,0,3,3,6,2024-06-23,6pc Wing Combo,3,0,1
0,72,0,6,6,12,0,12,2024-06-23,24pc Tender Pack,3,0,1
16,0,2,0,0,2,2,4,2024-06-23,8pc Wing Combo,2,0,1
0,10,2,0,0,2,2,2,2024-06-23,5pc Tender Combo,2,0,1
18,0,3,0,0,3,3,6,2024-06-23,6pc Wing Combo,3,0,1
100,0,0,0,0,0,0,8,2024-06-23,50 Wings,2,0,1
45,0,0,3,3,6,6,6,2024-06-23,15pc Meal for 2,3,0,1
10,0,1,0,0,1,1,2,2024-06-23,10pc Wing Combo,1,0,1
24,0,3,0,0,3,3,6,2024-06-23,8pc Wing Combo,3,0,1
50,0,0,0,0,0,0,4,2024-06-23,50 Wings,1,0,1
0,8,0,1,1,2,2,2,2024-06-23,8pc Tender Meal for 2,1,0,1
0,16,0,1,1,3,0,3,2024-06-23,16pc Tender Pack,1,0,1
225,0,0,9,9,18,0,15,2024-06-23,75pc Pack,3,0,1
150,0,0,6,6,12,0,12,2024-06-23,50pc Party Pack,3,0,1
12,0,2,0,0,2,2,4,2024-06-23,6pc Wing Combo,2,0,1
0,6,2,0,0,2,2,2,2024-06-23,3pc Tender Combo,2,0,1
10,0,1,0,0,1,1,2,2024-06-23,10pc Wing Combo,1,0,1
300,0,0,0,0,0,0,18,2024-06-23,100 Wings,3,0,1
20,0,0,0,0,0,0,4,2024-06-23,10 Wings,2,0,1
60,0,0,2,2,6,0,6,2024-06-23,30pc Crew Pack,2,0,1
16,0,2,0,0,2,2,4,2024-06-23,8pc Wing Combo,2,0,1
30,0,0,0,0,0,0,6,2024-06-23,10 Wings,3,0,1
16,0,2,0,0,2,2,4,2024-06-23,8pc Wing Combo,2,0,1
8,0,1,0,0,1,1,2,2024-06-23,8pc Wing Combo,1,0,1
30,0,3,0,0,3,3,6,2024-06-23,10pc Wing Combo,3,0,1
0,6,2,0,0,2,2,2,2024-06-23,3pc Tender Combo,2,0,1
45,0,0,3,3,6,6,6,2024-06-24,15pc Meal for 2,3,0,0
20,0,0,0,0,0,0,4,2024-06-24,10 Wings,2,0,0
8,0,1,0,0,1,1,2,2024-06-24,8pc Wing Combo,1,0,0
100,0,0,4,4,8,0,8,2024-06-24,50pc Party Pack,2,0,0
18,0,3,0,0,3,3,6,2024-06-24,6pc Wing Combo,3,0,0
100,0,0,4,4,8,0,8,2024-06-24,50pc Party Pack,2,0,0
6,0,1,0,0,1,1,2,2024-06-24,6pc Wing Combo,1,0,0
100,0,0,0,0,0,0,6,2024-06-24,100 Wings,1,0,0
30,0,0,0,0,0,0,6,2024-06-24,10 Wings,3,0,0
150,0,0,6,6,12,0,10,2024-06-24,75pc Pack,2,0,0
12,0,2,0,0,2,2,4,2024-06-24,6pc Wing Combo,2,0,0
0,9,3,0,0,3,3,3,2024-06-24,3pc Tender Combo,3,0,0
0,48,0,4,4,8,0,8,2024-06-24,24pc Tender Pack,2,0,0
24,0,3,0,0,3,3,6,2024-06-24,8pc Wing Combo,3,0,0
0,6,2,0,0,2,2,2,2024-06-24,3pc Tender Combo,2,0,0
10,0,0,0,0,0,0,2,2024-06-24,10 Wings,1,0,0
0,72,0,6,6,12,0,12,2024-06-24,24pc Tender Pack,3,0,0
20,0,0,0,0,0,0,4,2024-06-24,10 Wings,2,0,0
40,0,0,0,0,0,0,6,2024-06-24,20 Wings,2,0,0
60,0,0,0,0,0,0,6,2024-06-24,30 Wings,2,0,0
72,0,0,3,3,9,0,9,2024-06-24,24pc Family Pack,3,0,0
0,3,1,0,0,1,1,1,2024-06-24,3pc Tender Combo,1,0,0
20,0,0,0,0,0,0,4,2024-06-24,10 Wings,2,0,0
0,24,0,3,3,6,6,6,2024-06-24,8pc Tender Meal for 2,3,0,0
32,12,0,2,0,6,0,8,2024-06-24,Game Night Bundle,2,0,0
6,0,1,0,0,1,1,2,2024-06-24,6pc Wing Combo,1,0,0
15,0,0,1,1,2,2,2,2024-06-24,15pc Meal for 2,1,0,0
10,0,1,0,0,1,1,2,2024-06-24,10pc Wing Combo,1,0,0
30,0,3,0,0,3,3,6,2024-06-24,10pc Wing Combo,3,0,0
20,0,2,0,0,2,2,4,2024-06-24,10pc Wing Combo,2,0,0
0,24,0,3,3,6,6,6,2024-06-24,8pc Tender Meal for 2,3,0,0
12,0,2,0,0,2,2,4,2024-06-24,6pc Wing Combo,2,0,0
0,48,0,3,3,9,0,9,2024-06-24,16pc Tender Pack,3,0,0
0,16,0,2,2,4,4,4,2024-06-24,8pc Tender Meal for 2,2,0,0
30,0,3,0,0,3,3,6,2024-06-24,10pc Wing Combo,3,0,0
20,0,2,0,0,2,2,4,2024-06-24,10pc Wing Combo,2,0,0
0,15,3,0,0,3,3,3,2024-06-24,5pc Tender Combo,3,0,0
0,24,0,2,2,4,0,4,2024-06-24,24pc Tender Pack,1,0,0
45,0,0,0,0,0,0,6,2024-06-24,15 Wings,3,0,0
15,0,0,0,0,0,0,2,2024-06-24,15 Wings,1,0,0
75,0,0,0,0,0,0,5,2024-06-24,75 Wings,1,0,0
0,6,2,0,0,2,2,2,2024-06-24,3pc Tender Combo,2,0,0
20,0,0,0,0,0,0,3,2024-06-24,20 Wings,1,0,0
10,0,0,0,0,0,0,2,2024-06-24,10 Wings,1,0,0
40,0,0,0,0,0,0,6,2024-06-24,20 Wings,2,0,0
18,0,3,0,0,3,3,6,2024-06-24,6pc Wing Combo,3,0,0
225,0,0,0,0,0,0,15,2024-06-24,75 Wings,3,0,0
10,0,1,0,0,1,1,2,2024-06-25,10pc Wing Combo,1,0,0
12,0,2,0,0,2,2,4,2024-06-25,6pc Wing Combo,2,0,0
16,6,0,1,0,3,0,4,2024-06-25,Game Night Bundle,1,0,0
32,12,0,2,0,6,0,8,2024-06-25,Game Night Bundle,2,0,0
48,0,0,2,2,6,0,6,2024-06-25,24pc Family Pack,2,0,0
12,0,2,0,0,2,2,4,2024-06-25,6pc Wing Combo,2,0,0
0,32,0,2,2,6,0,6,2024-06-25,16pc Tender Pack,2,0,0
15,0,0,0,0,0,0,2,2024-06-25,15 Wings,1,0,0
8,0,1,0,0,1,1,2,2024-06-25,8pc Wing Combo,1,0,0
16,0,2,0,0,2,2,4,2024-06-25,8pc Wing Combo,2,0,0
30,0,0,0,0,0,0,6,2024-06-25,10 Wings,3,0,0
30,0,0,0,0,0,0,3,2024-06-25,30 Wings,1,0,0
20,0,0,0,0,0,0,4,2024-06-25,10 Wings,2,0,0
10,0,1,0,0,1,1,2,2024-06-25,10pc Wing Combo,1,0,0
90,0,0,3,3,9,0,9,2024-06-25,30pc Crew Pack,3,0,0
0,15,3,0,0,3,3,3,2024-06-25,5pc Tender Combo,3,0,0
24,0,3,0,0,3,3,6,2024-06-25,8pc Wing Combo,3,0,0
20,0,2,0,0,2,2,4,2024-06-25,10pc Wing Combo,2,0,0
20,0,2,0,0,2,2,4,2024-06-25,10pc Wing Combo,2,0,0
300,0,0,12,12,24,0,18,2024-06-25,100pc Pack,3,0,0
100,0,0,4,4,8,0,6,2024-06-25,100pc Pack,1,0,0
10,0,0,0,0,0,0,2,2024-06-25,10 Wings,1,0,0
0,72,0,6,6,12,0,12,2024-06-25,24pc Tender Pack,3,0,0
40,0,0,0,0,0,0,6,2024-06-25,20 Wings,2,0,0
15,0,0,0,0,0,0,2,2024-06-25,15 Wings,1,0,0
10,0,1,0,0,1,1,2,2024-06-25,10pc Wing Combo,1,0,0
15,0,0,1,1,2,2,2,2024-06-25,15pc Meal for 2,1,0,0
150,0,0,6,6,12,0,10,2024-06-25,75pc Pack,2,0,0
18,0,3,0,0,3,3,6,2024-06-25,6pc Wing Combo,3,0,0
40,0,0,0,0,0,0,6,2024-06-25,20 Wings,2,0,0
6,0,1,0,0,1,1,2,2024-06-25,6pc Wing Combo,1,0,0
45,0,0,3,3,6,6,6,2024-06-25,15pc Meal for 2,3,0,0
0,6,2,0,0,2,2,2,2024-06-25,3pc Tender Combo,2,0,0
0,9,3,0,0,3,3,3,2024-06-25,3pc Tender Combo,3,0,0
0,5,1,0,0,1,1,1,2024-06-25,5pc Tender Combo,1,0,0
0,6,2,0,0,2,2,2,2024-06-25,3pc Tender Combo,2,0,0
30,0,3,0,0,3,3,6,2024-06-25,10pc Wing Combo,3,0,0
20,0,2,0,0,2,2,4,2024-06-25,10pc Wing Combo,2,0,0
20,0,0,0,0,0,0,3,2024-06-25,20 Wings,1,0,0
30,0,3,0,0,3,3,6,2024-06-25,10pc Wing Combo,3,0,0
10,0,1,0,0,1,1,2,2024-06-25,10pc Wing Combo,1,0,0
90,0,0,3,3,9,0,9,2024-06-25,30pc Crew Pack,3,0,0
8,0,1,0,0,1,1,2,2024-06-25,8pc Wing Combo,1,0,0
100,0,0,4,4,8,0,6,2024-06-25,100pc Pack,1,0,0
0,16,0,2,2,4,4,4,2024-06-25,8pc Tender Meal for 2,2,0,0
10,0,0,0,0,0,0,2,2024-06-25,10 Wings,1,0,0
0,16,0,2,2,4,4,4,2024-06-25,8pc Tender Meal for 2,2,0,0
8,0,1,0,0,1,1,2,2024-06-25,8pc Wing Combo,1,0,0
12,0,2,0,0,2,2,4,2024-06-26,6pc Wing Combo,2,1,0
30,0,3,0,0,3,3,6,2024-06-26,10pc Wing Combo,3,1,0
24,0,3,0,0,3,3,6,2024-06-26,8pc Wing Combo,3,1,0
0,3,1,0,0,1,1,1,2024-06-26,3pc Tender Combo,1,1,0
24,0,3,0,0,3,3,6,2024-06-26,8pc Wing Combo,3,1,0
18,0,3,0,0,3,3,6,2024-06-26,6pc Wing Combo,3,1,0
6,0,1,0,0,1,1,2,2024-06-26,6pc Wing Combo,1,1,0
30,0,0,0,0,0,0,4,2024-06-26,15 Wings,2,1,0
0,6,2,0,0,2,2,2,2024-06-26,3pc Tender Combo,2,1,0
24,0,0,1,1,3,0,3,2024-06-26,24pc Family Pack,1,1,0
40,0,0,0,0,0,0,6,2024-06-26,20 Wings,2,1,0
12,0,2,0,0,2,2,4,2024-06-26,6pc Wing Combo,2,1,0
32,12,0,2,0,6,0,8,2024-06-26,Game Night Bundle,2,1,0
0,15,3,0,0,3,3,3,2024-06-26,5pc Tender Combo,3,1,0
24,0,3,0,0,3,3,6,2024-06-26,8pc Wing Combo,3,1,0
0,24,0,3,3,6,6,6,2024-06-26,8pc Tender Meal for 2,3,1,0
0,48,0,4,4,8,0,8,2024-06-26,24pc Tender Pack,2,1,0
90,0,0,3,3,9,0,9,2024-06-26,30pc Crew Pack,3,1,0
30,0,0,0,0,0,0,4,2024-06-26,15 Wings,2,1,0
8,0,1,0,0,1,1,2,2024-06-26,8pc Wing Combo,1,1,0
20,0,2,0,0,2,2,4,2024-06-26,10pc Wing Combo,2,1,0
18,0,3,0,0,3,3,6,2024-06-26,6pc Wing Combo,3,1,0
20,0,2,0,0,2,2,4,2024-06-26,10pc Wing Combo,2,1,0
30,0,3,0,0,3,3,6,2024-06-26,10pc Wing Combo,3,1,0
90,0,0,0,0,0,0,9,2024-06-26,30 Wings,3,1,0
6,0,1,0,0,1,1,2,2024-06-26,6pc Wing Combo,1,1,0
30,0,0,1,1,3,0,3,2024-06-26,30pc Crew Pack,1,1,0
0,9,3,0,0,3,3,3,2024-06-26,3pc Tender Combo,3,1,0
40,0,0,0,0,0,0,6,2024-06-26,20 Wings,2,1,0
16,6,0,1,0,3,0,4,2024-06-26,Game Night Bundle,1,1,0
0,24,0,2,2,4,0,4,2024-06-26,24pc Tender Pack,1,1,0
225,0,0,0,0,0,0,15,2024-06-26,75 Wings,3,1,0
20,0,0,0,0,0,0,4,2024-06-26,10 Wings,2,1,0
75,0,0,0,0,0,0,5,2024-06-26,75 Wings,1,1,0
0,8,0,1,1,2,2,2,2024-06-26,8pc Tender Meal for 2,1,1,0
12,0,2,0,0,2,2,4,2024-06-26,6pc Wing Combo,2,1,0
24,0,0,1,1,3,0,3,2024-06-26,24pc Family Pack,1,1,0
0,10,2,0,0,2,2,2,2024-06-26,5pc Tender Combo,2,1,0
45,0,0,3,3,6,6,6,2024-06-26,15pc Meal for 2,3,1,0
10,0,1,0,0,1,1,2,2024-06-26,10pc Wing Combo,1,1,0
0,9,3,0,0,3,3,3,2024-06-26,3pc Tender Combo,3,1,0
60,0,0,0,0,0,0,6,2024-06-26,30 Wings,2,1,0
18,0,3,0,0,3,3,6,2024-06-26,6pc Wing Combo,3,1,0
0,72,0,6,6,12,0,12,2024-06-26,24pc Tender Pack,3,1,0
0,48,0,3,3,9,0,9,2024-06-26,16pc Tender Pack,3,1,0
150,0,0,0,0,0,0,10,2024-06-26,75 Wings,2,1,0
60,0,0,0,0,0,0,6,2024-06-26,30 Wings,2,1,0
0,48,0,4,4,8,0,8,2024-06-26,24pc Tender Pack,2,1,0
0,6,2,0,0,2,2,2,2024-06-26,3pc Tender Combo,2,1,0
20,0,2,0,0,2,2,4,2024-06-26,10pc Wing Combo,2,1,0
0,3,1,0,0,1,1,1,2024-06-26,3pc Tender Combo,1,1,0
0,24,0,2,2,4,0,4,2024-06-26,24pc Tender Pack,1,1,0
20,0,0,0,0,0,0,3,2024-06-26,20 Wings,1,1,0
30,0,0,0,0,0,0,6,2024-06-26,10 Wings,3,1,0
24,0,3,0,0,3,3,6,2024-06-26,8pc Wing Combo,3,1,0
0,10,2,0,0,2,2,2,2024-06-26,5pc Tender Combo,2,1,0
30,0,0,2,2,4,4,4,2024-06-26,15pc Meal for 2,2,1,0
6,0,1,0,0,1,1,2,2024-06-26,6pc Wing Combo,1,1,0
20,0,2,0,0,2,2,4,2024-06-26,10pc Wing Combo,2,1,0
24,0,3,0,0,3,3,6,2024-06-26,8pc Wing Combo,3,1,0
30,0,0,0,0,0,0,4,2024-06-26,15 Wings,2,1,0
10,0,1,0,0,1,1,2,2024-06-26,10pc Wing Combo,1,1,0
20,0,2,0,0,2,2,4,2024-06-26,10pc Wing Combo,2,1,0
150,0,0,0,0,0,0,12,2024-06-26,50 Wings,3,1,0
24,0,0,1,1,3,0,3,2024-06-26,24pc Family Pack,1,1,0
12,0,2,0,0,2,2,4,2024-06-26,6pc Wing Combo,2,1,0
30,0,3,0,0,3,3,6,2024-06-26,10pc Wing Combo,3,1,0
8,0,1,0,0,1,1,2,2024-06-26,8pc Wing Combo,1,1,0
6,0,1,0,0,1,1,2,2024-06-26,6pc Wing Combo,1,1,0
18,0,3,0,0,3,3,6,2024-06-26,6pc Wing Combo,3,1,0
60,0,0,2,2,6,0,6,2024-06-27,30pc Crew Pack,2,0,0
0,3,1,0,0,1,1,1,2024-06-27,3pc Tender Combo,1,0,0
45,0,0,0,0,0,0,6,2024-06-27,15 Wings,3,0,0
24,0,3,0,0,3,3,6,2024-06-27,8pc Wing Combo,3,0,0
12,0,2,0,0,2,2,4,2024-06-27,6pc Wing Combo,2,0,0
60,0,0,2,2,6,0,6,2024-06-27,30pc Crew Pack,2,0,0
60,0,0,2,2,6,0,6,2024-06-27,30pc Crew Pack,2,0,0
0,6,2,0,0,2,2,2,2024-06-27,3pc Tender Combo,2,0,0
15,0,0,0,0,0,0,2,2024-06-27,15 Wings,1,0,0
10,0,0,0,0,0,0,2,2024-06-27,10 Wings,1,0,0
6,0,1,0,0,1,1,2,2024-06-27,6pc Wing Combo,1,0,0
30,0,0,0,0,0,0,3,2024-06-27,30 Wings,1,0,0
12,0,2,0,0,2,2,4,2024-06-27,6pc Wing Combo,2,0,0
0,5,1,0,0,1,1,1,2024-06-27,5pc Tender Combo,1,0,0
0,8,0,1,1,2,2,2,2024-06-27,8pc Tender Meal for 2,1,0,0
0,8,0,1,1,2,2,2,2024-06-27,8pc Tender Meal for 2,1,0,0
20,0,2,0,0,2,2,4,2024-06-27,10pc Wing Combo,2,0,0
45,0,0,3,3,6,6,6,2024-06-27,15pc Meal for 2,3,0,0
0,6,2,0,0,2,2,2,2024-06-27,3pc Tender Combo,2,0,0
24,0,3,0,0,3,3,6,2024-06-27,8pc Wing Combo,3,0,0
18,0,3,0,0,3,3,6,2024-06-27,6pc Wing Combo,3,0,0
0,3,1,0,0,1,1,1,2024-06-27,3pc Tender Combo,1,0,0
50,0,0,2,2,4,0,4,2024-06-27,50pc Party Pack,1,0,0
0,5,1,0,0,1,1,1,2024-06-27,5pc Tender Combo,1,0,0
16,0,2,0,0,2,2,4,2024-06-27,8pc Wing Combo,2,0,0
30,0,0,0,0,0,0,4,2024-06-27,15 Wings,2,0,0
8,0,1,0,0,1,1,2,2024-06-27,8pc Wing Combo,1,0,0
40,0,0,0,0,0,0,6,2024-06-27,20 Wings,2,0,0
60,0,0,2,2,6,0,6,2024-06-27,30pc Crew Pack,2,0,0
0,9,3,0,0,3,3,3,2024-06-27,3pc Tender Combo,3,0,0
40,0,0,0,0,0,0,6,2024-06-27,20 Wings,2,0,0
45,0,0,3,3,6,6,6,2024-06-27,15pc Meal for 2,3,0,0
8,0,1,0,0,1,1,2,2024-06-27,8pc Wing Combo,1,0,0
60,0,0,2,2,6,0,6,2024-06-27,30pc Crew Pack,2,0,0
30,0,3,0,0,3,3,6,2024-06-27,10pc Wing Combo,3,0,0
0,6,2,0,0,2,2,2,2024-06-27,3pc Tender Combo,2,0,0
30,0,3,0,0,3,3,6,2024-06-27,10pc Wing Combo,3,0,0
45,0,0,0,0,0,0,6,2024-06-27,15 Wings,3,0,0
0,10,2,0,0,2,2,2,2024-06-27,5pc Tender Combo,2,0,0
6,0,1,0,0,1,1,2,2024-06-27,6pc Wing Combo,1,0,0
30,0,0,0,0,0,0,6,2024-06-27,10 Wings,3,0,0
15,0,0,1,1,2,2,2,2024-06-27,15pc Meal for 2,1,0,0
30,0,0,2,2,4,4,4,2024-06-27,15pc Meal for 2,2,0,0
48,0,0,2,2,6,0,6,2024-06-27,24pc Family Pack,2,0,0
0,5,1,0,0,1,1,1,2024-06-27,5pc Tender Combo,1,0,0
30,0,0,2,2,4,4,4,2024-06-28,15pc Meal for 2,2,0,0
18,0,3,0,0,3,3,6,2024-06-28,6pc Wing Combo,3,0,0
48,18,0,3,0,9,0,12,2024-06-28,Game Night Bundle,3,0,0
6,0,1,0,0,1,1,2,2024-06-28,6pc Wing Combo,1,0,0
0,24,0,3,3,6,6,6,2024-06-28,8pc Tender Meal for 2,3,0,0
24,0,0,1,1,3,0,3,2024-06-28,24pc Family Pack,1,0,0
0,10,2,0,0,2,2,2,2024-06-28,5pc Tender Combo,2,0,0
72,0,0,3,3,9,0,9,2024-06-28,24pc Family Pack,3,0,0
0,8,0,1,1,2,2,2,2024-06-28,8pc Tender Meal for 2,1,0,0
0,32,0,2,2,6,0,6,2024-06-28,16pc Tender Pack,2,0,0
0,8,0,1,1,2,2,2,2024-06-28,8pc Tender Meal for 2,1,0,0
16,0,2,0,0,2,2,4,2024-06-28,8pc Wing Combo,2,0,0
0,15,3,0,0,3,3,3,2024-06-28,5pc Tender Combo,3,0,0
10,0,1,0,0,1,1,2,2024-06-28,10pc Wing Combo,1,0,0
18,0,3,0,0,3,3,6,2024-06-28,6pc Wing Combo,3,0,0
30,0,0,1,1,3,0,3,2024-06-28,30pc Crew Pack,1,0,0
60,0,0,2,2,6,0,6,2024-06-28,30pc Crew Pack,2,0,0
50,0,0,2,2,4,0,4,2024-06-28,50pc Party Pack,1,0,0
0,8,0,1,1,2,2,2,2024-06-28,8pc Tender Meal for 2,1,0,0
45,0,0,3,3,6,6,6,2024-06-28,15pc Meal for 2,3,0,0
45,0,0,3,3,6,6,6,2024-06-28,15pc Meal for 2,3,0,0
18,0,3,0,0,3,3,6,2024-06-28,6pc Wing Combo,3,0,0
0,16,0,2,2,4,4,4,2024-06-28,8pc Tender Meal for 2,2,0,0
0,9,3,0,0,3,3,3,2024-06-28,3pc Tender Combo,3,0,0
15,0,0,1,1,2,2,2,2024-06-28,15pc Meal for 2,1,0,0
0,16,0,2,2,4,4,4,2024-06-28,8pc Tender Meal for 2,2,0,0
0,9,3,0,0,3,3,3,2024-06-28,3pc Tender Combo,3,0,0
50,0,0,2,2,4,0,4,2024-06-28,50pc Party Pack,1,0,0
100,0,0,4,4,8,0,6,2024-06-28,100pc Pack,1,0,0
0,10,2,0,0,2,2,2,2024-06-28,5pc Tender Combo,2,0,0
0,5,1,0,0,1,1,1,2024-06-28,5pc Tender Combo,1,0,0
45,0,0,3,3,6,6,6,2024-06-28,15pc Meal for 2,3,0,0
8,0,1,0,0,1,1,2,2024-06-28,8pc Wing Combo,1,0,0
24,0,3,0,0,3,3,6,2024-06-28,8pc Wing Combo,3,0,0
0,15,3,0,0,3,3,3,2024-06-28,5pc Tender Combo,3,0,0
30,0,0,0,0,0,0,4,2024-06-28,15 Wings,2,0,0
24,0,0,1,1,3,0,3,2024-06-28,24pc Family Pack,1,0,0
16,0,2,0,0,2,2,4,2024-06-28,8pc Wing Combo,2,0,0
0,48,0,4,4,8,0,8,2024-06-28,24pc Tender Pack,2,0,0
30,0,0,0,0,0,0,4,2024-06-28,15 Wings,2,0,0
60,0,0,0,0,0,0,9,2024-06-28,20 Wings,3,0,0
0,15,3,0,0,3,3,3,2024-06-28,5pc Tender Combo,3,0,0
30,0,0,2,2,4,4,4,2024-06-29,15pc Meal for 2,2,0,1
0,15,3,0,0,3,3,3,2024-06-29,5pc Tender Combo,3,0,1
60,0,0,2,2,6,0,6,2024-06-29,30pc Crew Pack,2,0,1
6,0,1,0,0,1,1,2,2024-06-29,6pc Wing Combo,1,0,1
225,0,0,9,9,18,0,15,2024-06-29,75pc Pack,3,0,1
30,0,0,0,0,0,0,6,2024-06-29,10 Wings,3,0,1
18,0,3,0,0,3,3,6,2024-06-29,6pc Wing Combo,3,0,1
12,0,2,0,0,2,2,4,2024-06-29,6pc Wing Combo,2,0,1
8,0,1,0,0,1,1,2,2024-06-29,8pc Wing Combo,1,0,1
0,72,0,6,6,12,0,12,2024-06-29,24pc Tender Pack,3,0,1
0,48,0,3,3,9,0,9,2024-06-29,16pc Tender Pack,3,0,1
0,6,2,0,0,2,2,2,2024-06-29,3pc Tender Combo,2,0,1
50,0,0,2,2,4,0,4,2024-06-29,50pc Party Pack,1,0,1
60,0,0,0,0,0,0,9,2024-06-29,20 Wings,3,0,1
0,48,0,4,4,8,0,8,2024-06-29,24pc Tender Pack,2,0,1
30,0,0,0,0,0,0,6,2024-06-29,10 Wings,3,0,1
20,0,0,0,0,0,0,4,2024-06-29,10 Wings,2,0,1
0,5,1,0,0,1,1,1,2024-06-29,5pc Tender Combo,1,0,1
100,0,0,4,4,8,0,8,2024-06-29,50pc Party Pack,2,0,1
45,0,0,0,0,0,0,6,2024-06-29,15 Wings,3,0,1
90,0,0,0,0,0,0,9,2024-06-29,30 Wings,3,0,1
12,0,2,0,0,2,2,4,2024-06-29,6pc Wing Combo,2,0,1
6,0,1,0,0,1,1,2,2024-06-29,6pc Wing Combo,1,0,1
50,0,0,0,0,0,0,4,2024-06-29,50 Wings,1,0,1
30,0,3,0,0,3,3,6,2024-06-29,10pc Wing Combo,3,0,1
45,0,0,0,0,0,0,6,2024-06-29,15 Wings,3,0,1
48,0,0,2,2,6,0,6,2024-06-29,24pc Family Pack,2,0,1
16,0,2,0,0,2,2,4,2024-06-29,8pc Wing Combo,2,0,1
